claim_id	reviewer_id	review_status	reviewed_at	confidence	note
clm-bartholomew-active-galilee	openai-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-matt-10-2-4 explicitly places bartholomew in galilee. Excerpt: 'Paraphrase: Matthew lists the names of the Twelve apostles including Thomas, Matthew, Philip, and Bartholomew.' [confidence capped at medium: certainty=probable]
clm-bartholomew-active-india	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-eusebius-he-5-10-3-4 directly places bartholomew in india-malabar: 'Paraphrase: Pantaenus is said to have gone to India where he found persons who knew of Christ. Bartholomew one of the ap...' [confidence capped at medium: certainty=claimed_tradition]
clm-bartholomew-disciple	openai-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-matt-10-2-4 explicitly names bartholomew as member of disciples-of-jesus. Excerpt: 'Paraphrase: Matthew lists the names of the Twelve apostles including Thomas, Matthew, Philip, and Bartholomew.'
clm-bartholomew-in-pentecost	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Evidence-backed claim approved in batch reassessment. [confidence capped at medium: certainty=probable]
clm-bartholomew-member-india-christians	cascade-curator	approved	2026-03-16T20:30:00Z	medium	Third-party source (passage psg-rufinus-he-1-9) reports bartholomew as affirming 'bartholomew-preached-in-india'. Excerpt: 'Paraphrase: A philosopher named Meropius of Tyre sailed to India with two boys Frumentius and Aedesius. The ship was seized and all killed except the boys who w'
clm-basilides-active-alexandria	campaign5-heretics	approved	2026-03-17T04:00:00Z	medium	QA-enhanced: active_in (basilides → alexandria) cert=probable. Primary passage psg-irenaeus-ah-1-24-1-2: 'Basilides says that there is one unbegotten father, by name Abraxas, by whom was born Nous; from Nous, Logos; from Logos, Phronesis; from Ph' [confidence capped at medium: certainty=probable]
clm-basilides-opposes-incarnation	campaign5-heretics	approved	2026-03-17T04:00:00Z	medium	QA-enhanced: person_opposes_proposition (basilides → christ-truly-became-flesh). Certainty probable. Primary evidence: passage psg-irenaeus-ah-1-24-1-2. Excerpt: 'Basilides says that there is one unbegotten father, by name Abraxas, by whom was born Nous; from Nous, Logos; from Logos, Phronesis; from Ph' [confidence capped at medium: certainty=probable]
clm-basilides-opposes-logos	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Evidence-backed claim approved in batch reassessment. [confidence capped at medium: certainty=probable]
clm-basilides-opposes-ot-scripture	campaign5-heretics	approved	2026-03-17T04:00:00Z	medium	Abraxas-supreme / creator subordinate is unambiguous. [confidence capped at medium: certainty=probable]
clm-basilides-opposes-passion	campaign5-heretics	approved	2026-03-17T04:00:00Z	medium	Simon-substitution teaching is a defining marker. [confidence capped at medium: certainty=probable]
clm-basilides-opposes-resurrection	campaign5-heretics	approved	2026-03-16T20:30:00Z	medium	Third-party source (passage psg-irenaeus-ah-1-24-1-2) reports basilides as opposing 'bodies-will-be-raised-at-last-day'. Excerpt: 'Basilides says that there is one unbegotten father, by name Abraxas, by whom was born Nous; from Nous, Logos; from Logos, Phronesis; from Phronesis, Sophia and '
clm-basilides-opposes-virgin-birth	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Evidence-backed claim approved in batch reassessment. [confidence capped at medium: certainty=probable]
clm-battle-milvian-bridge-year	cascade-curator	approved	2026-03-17T11:30:00Z	high	Battle of Milvian Bridge fought 28 October 312 CE.
clm-bernice-active-caesarea	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-acts-25-13-23 explicitly places bernice in caesarea. Excerpt: 'Paraphrase: Agrippa and Bernice come to Caesarea, where Festus presents Paul's case and a formal hearing is arranged.'
clm-beryllus-bishop-of-bostra	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-eusebius-he-6-19 directly attests beryllus-of-bostra as bishop of bostra: 'Paraphrase: Origen's fame spread throughout the whole world; Beryllus of Bostra, Alexander of Jerusalem, and many other ...'
clm-beryllus-participant-synod-bostra	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-eusebius-he-6-19 directly names beryllus-of-bostra as a participant in synod-of-bostra: 'Paraphrase: Origen's fame spread throughout the whole world; Beryllus of Bostra, Alexander of Jerusalem, and many other ...' Claim is directly attested.
clm-british-church-controls-britannia	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-british-church-control directly attests british-church controlling britannia: 'Christianity spread in Roman Britain during the 3rd and 4th centuries. The British church had bishops and ecclesiastical' [confidence capped at medium: certainty=probable]
clm-british-church-controls-londinium	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-council-arles-subscriptions explicitly places british-church at londinium. Excerpt: 'Paraphrase: Among the bishops who signed the acts of the Council of Arles in 314 were three from Britain: Eborius bishop' [confidence capped at medium: certainty=probable]
clm-british-church-group-present-arles	cascade-curator	approved	2026-03-16T17:00:00Z	high	Passage psg-council-arles-subscriptions directly attests british-church present at arles: 'Paraphrase: Among the bishops who signed the acts of the Council of Arles in 314 were three from Britain: Eborius bishop'
clm-burial-at-jerusalem	cascade-curator	approved	2026-03-17T04:00:00Z	medium	All four gospels place burial in Jerusalem. [confidence capped at medium: certainty=probable]
clm-burial-year	cascade-curator	approved	2026-03-16T20:30:00Z	medium	Year for burial-of-jesus: – CE well-supported by passage psg-john-19-38-42. Certainty probable. Excerpt: 'Paraphrase: Joseph of Arimathea and Nicodemus bury Jesus.'
clm-ca-affirms-incarnation	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-hippolytus-ca-2-3 from on-christ-and-antichrist directly treats proposition 'christ-truly-became-flesh'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The blessed prophets were eyes to us; they foresaw through faith the mysteries of the Word. They ministered to those generations' [confidence capped at medium: certainty=probable]
clm-ca-affirms-judgment	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-hippolytus-ca-61-64 from on-christ-and-antichrist directly addresses the proposition 'final-judgment-is-coming'. Excerpt: 'Paraphrase: The Antichrist will arise as a deceiving king from the tribe of Dan; he will rebuild the temple in Jerusalem; he will persecute ...' The work's affirms of this proposition is directly attested.
clm-ca-affirms-ot-scripture	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-hippolytus-ca-2-3 from on-christ-and-antichrist directly treats proposition 'old-testament-is-authoritative-scripture'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The blessed prophets were eyes to us; they foresaw through faith the mysteries of the Word. They ministered to those generations' [confidence capped at medium: certainty=probable]
clm-ca-affirms-resurrection	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-hippolytus-ca-61-64 from on-christ-and-antichrist directly treats proposition 'bodies-will-be-raised-at-last-day'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The Antichrist will arise as a deceiving king from the tribe of Dan; he will rebuild the temple in Jerusalem; he will persecute '
clm-ca-by-hippolytus	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-hippolytus-ca-2-3 is drawn from on-christ-and-antichrist itself, directly confirming authorship. Excerpt: 'Paraphrase: The blessed prophets were eyes to us; they foresaw through faith the mysteries of the Word. They ministered '
clm-ca-written-rome	cascade-curator	approved	2026-03-16T21:00:00Z	medium	Strong inference from passage psg-hippolytus-ca-2-3 supports written_at (on-christ-and-antichrist → rome). Certainty probable. Excerpt: 'Paraphrase: The blessed prophets were eyes to us; they foresaw through faith the mysteries of the Word. They ministered to those generations and to us by speaki'
clm-caesarean-church-at-caesarea	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-eusebius-he-6-19 explicitly places caesarean-church at caesarea. Excerpt: 'Paraphrase: Origen's fame spread throughout the whole world; Beryllus of Bostra, Alexander of Jerusalem, and many other '
clm-caiaphas-active-jerusalem	cascade-curator	approved	2026-03-17T04:00:00Z	medium	NT and Josephus place Caiaphas as high priest in Jerusalem. [confidence capped at medium: certainty=probable]
clm-caiaphas-in-temple-era	cascade-curator	approved	2026-03-17T04:00:00Z	low	John 18 places Caiaphas in the trial during Temple era. [confidence capped at low: certainty=possible]
clm-calling-at-capernaum	seed-curator	approved	2026-03-16T20:30:00Z	medium	Strong support: calling-of-the-first-disciples at capernaum. Passage psg-mark-1-16-20: 'Paraphrase: Jesus calls Simon, Andrew, James, and John, and they leave their work to follow him.'
clm-calling-year	seed-curator	approved	2026-03-16T20:30:00Z	medium	Year for calling-of-the-first-disciples: – CE well-supported by passage psg-mark-1-16-20. Certainty probable. Excerpt: 'Paraphrase: Jesus calls Simon, Andrew, James, and John, and they leave their work to follow him.'
clm-callistus-bishop-rome	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-hippolytus-ref-9-7 directly attests callistus-i as bishop of rome: 'Paraphrase: Callistus, having been appointed over the cemetery by Zephyrinus, brought many into his following. He was th...'
clm-callistus-in-schism	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-hippolytus-ref-9-7 directly names callistus-i as a participant in hippolytus-callistus-schism: 'Paraphrase: Callistus, having been appointed over the cemetery by Zephyrinus, brought many into his following. He was th...' Claim is directly attested.
clm-callistus-member-roman-church	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-hippolytus-ref-9-7 confirms callistus-i as member of roman-church: 'Paraphrase: Callistus, having been appointed over the cemetery by Zephyrinus, brought many into his following. He was th...'
clm-callistus-person-affirms-penance	cascade-curator	approved	2026-03-16T22:00:00Z	high	QA: attested claim with explicit+direct evidence upgraded to approved/high. person_affirms_proposition (callistus-i → post-baptismal-sin-forgiven-by-penance). Passage psg-hippolytus-ref-9-11-12: 'Paraphrase: Callistus alleged that the parable of the tares growing together with the wheat was spoken in reference to the Church: sinners s'
clm-carpus-active-troas	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-2tim-4-13 explicitly places carpus in troas. Excerpt: 'Paraphrase: Paul asks Timothy to bring the cloak left with Carpus at Troas when he comes.'
clm-carpus-disciple	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Evidence-backed claim approved in batch reassessment. [confidence capped at medium: certainty=probable]
clm-carthage-church-at-carthage	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-tertullian-apol-39 explicitly places carthage-church at carthage. Excerpt: 'We are a body knit together by a common religious profession, by unity of discipline, and by the bond of a common hope. ' [confidence capped at medium: certainty=probable]
clm-cda-affirms-incarnation	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-hippolytus-cda-4-23 from commentary-on-daniel-hippolytus directly addresses the proposition 'christ-truly-became-flesh'. Excerpt: 'Paraphrase: The first advent of our Lord in the flesh took place in Bethlehem, under Augustus, in the year 5500 from Adam. He suffered in hi...' The work's affirms of this proposition is directly attested. [confidence capped at medium: certainty=probable]
clm-cda-affirms-judgment	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-hippolytus-cda-4-23 from commentary-on-daniel-hippolytus directly addresses the proposition 'final-judgment-is-coming'. Excerpt: 'Paraphrase: The first advent of our Lord in the flesh took place in Bethlehem, under Augustus, in the year 5500 from Adam. He suffered in hi...' The work's affirms of this proposition is directly attested.
